代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
301297,富乐德,         30.17亿,0,--  ,21.8,1049.89,4816,22.33,-3.54,0,半导体设备,21.8,21.81,4816,0,0.35,21.8,21.8,21.8,21.8,86.67,7.03,安徽,0,21.8,2408,2408
301295,美硕科技,          4.35亿,0,--  ,24.16,5.8,24,17,-17.88,0,配电设备,24.16,24.3,24,0,0.01,24.16,24.16,24.16,24.16,34.57,0.46,浙江,0,24.16,12,12
301285,鸿日达,         14.65亿,0,--  ,18.97,53.87,284,9.97,13.59,0,消费电子组件,18.97,19.05,284,0,0.04,18.97,18.97,18.97,18.97,120.35,0.95,江苏,0,18.97,142,142
301236,软通动力,        241.97亿,0,--  ,45.47,3148.91,6925,30.14,23.26,0,行业应用软件,45.47,45.48,6925,0,0.1,45.47,45.47,45.47,45.47,92.24,1.95,北京,0,45.47,3463,3462
301220,亚香股份,          8.88亿,0,--  ,29,0.58,2,11.2,-0.28,0,其他化学制品,28.97,29,2,0,0,29,29,29,29,25.47,0.08,江苏,0,29,1,1
301211,亨迪药业,         12.84亿,0,--  ,17.83,15.51,87,7.34,-5.96,0,原料药,17.83,17.84,87,0,0.01,17.83,17.83,17.83,17.83,26.65,0.42,湖北,0,17.83,44,43
301206,三元生物,         17.79亿,0,--  ,24.51,3.68,15,1.7,-8.51,0,制糖业,24.31,24.51,15,0,0,24.51,24.51,24.51,24.51,89.25,0.59,山东,0,24.51,8,7
301200,大族数控,         19.96亿,0,--  ,34.81,15.32,44,7.34,7.5,0,其他专用设备,34.81,34.83,44,0,0.01,34.81,34.81,34.81,34.81,68.78,0.37,深圳,0,34.81,22,22
301182,凯旺科技,          4.11亿,0,--  ,15.08,18.4,122,39.89,-23.95,0,消费电子组件,15.08,15.13,122,0,0.03,15.08,15.08,15.08,15.08,--  ,0.95,河南,0,15.08,61,61
301172,君逸数码,         10.07亿,0,--  ,33.3,75.59,227,18.17,-12.78,0,行业应用软件,33.3,33.31,227,0,0.08,33.3,33.3,33.3,33.3,70.67,1.02,四川,0,33.3,114,113
301157,华塑科技,          4.83亿,0,--  ,32.23,6.12,19,20.71,-28.38,0,其他电池,31.71,32.23,19,0,0.01,32.23,32.23,32.23,32.23,74.44,0.3,浙江,0,32.23,10,9
301121,紫建电子,          8.30亿,0,--  ,28.09,6.74,24,19.84,-18.41,0,锂电池,28.08,28.09,24,0,0.01,28.09,28.09,28.09,28.09,--  ,0.38,重庆,0,28.09,12,12
301116,益客食品,         11.06亿,0,--  ,9.64,8.77,91,14.76,-15.44,0,肉制品,9.63,9.64,91,0,0.01,9.64,9.64,9.64,9.64,--  ,0.41,江苏,0,9.64,46,45
301105,鸿铭股份,          3.58亿,0,--  ,25.2,18.14,72,22.69,-27.46,0,印刷包装机械,25,25.2,72,0,0.05,25.2,25.2,25.2,25.2,751.25,1.87,广东,0,25.2,36,36
301103,何氏眼科,         15.99亿,0,--  ,25.03,2.5,10,6.87,-6.36,0,医院,25.01,25.03,10,0,0,25.03,25.03,25.03,25.03,29.84,0.15,辽宁,0,25.03,5,5
301096,百诚医药,         46.44亿,0,--  ,67,60.3,90,1.5,-4.05,0,医疗研发外包,66.85,67,90,0,0.01,67,67,67,67,27.16,2.1,浙江,0,67,45,45
301081,严牌股份,          6.45亿,0,--  ,7.64,20.78,272,20.5,-25.1,0,环保设备,7.61,7.64,272,0,0.03,7.64,7.64,7.64,7.64,27.04,1.27,浙江,0,7.64,136,136
301080,百普赛斯,         28.02亿,0,--  ,44.58,47.25,106,2.13,-5.85,0,其他生物制药,44.58,45,106,0,0.02,44.58,44.58,44.58,44.58,31.31,1.26,北京,0,44.58,53,53
301078,孩子王,         33.99亿,0,--  ,7.21,30.79,427,6.19,-1.9,0,专业连锁,7.2,7.21,427,0,0.01,7.21,7.21,7.21,7.21,51.3,0.74,江苏,0,7.21,214,213
301068,大地海洋,          9.78亿,0,--  ,24.67,1.23,5,16.48,-10.13,0,固废治理,24.01,24.88,5,0,0,24.67,24.67,24.67,24.67,44.79,0.14,浙江,0,24.67,3,2
301060,兰卫医学,         15.86亿,0,--  ,10.13,11.85,117,6.63,-11.53,0,诊断服务,10.13,10.15,117,0,0.01,10.13,10.13,10.13,10.13,--  ,0.53,上海,0,10.13,59,58
301051,信濠光电,         23.61亿,0,--  ,47.45,12.81,27,-8.47,-16.15,0,消费电子组件,47.45,47.48,27,0,0,47.45,47.45,47.45,47.45,157.81,0.47,深圳,0,47.45,14,13
301039,中集车辆,         56.12亿,0,--  ,9.6,157.15,1637,5.49,3.11,0,商用载货车,9.6,9.63,1637,0,0.02,9.6,9.6,9.6,9.6,6.38,1.28,深圳,0,9.6,819,818
301035,润丰股份,         58.23亿,0,--  ,65.17,0.65,1,-1.26,8.33,0,农药,65.17,65.67,1,0,0,65.17,65.17,65.17,65.17,18.87,0.04,山东,0,65.17,1,0
301003,江苏博云,          6.66亿,0,--  ,19.68,2.56,13,12.59,-10.91,0,改性塑料,19.68,19.8,13,0,0,19.68,19.68,19.68,19.68,17.49,0.19,江苏,0,19.68,7,6
301001,凯淳股份,          5.07亿,0,--  ,18.63,29.44,158,19.96,-29.78,0,电商服务,18.63,18.69,158,0,0.05,18.63,18.63,18.63,18.63,--  ,1.38,上海,0,18.63,79,79
300995,奇德新材,          4.08亿,0,--  ,14.09,38.04,270,32.05,-25.01,0,改性塑料,14.08,14.09,270,0,0.09,14.09,14.09,14.09,14.09,175.93,2.04,广东,0,14.09,135,135
300981,中红医疗,         12.24亿,0,--  ,11.24,22.82,203,-0.88,-15.68,0,医疗耗材,11.24,11.29,203,0,0.02,11.24,11.24,11.24,11.24,357.48,0.78,河北,0,11.24,102,101
300978,东箭科技,         11.14亿,0,--  ,10.7,17.12,160,15.43,-9.25,0,其他汽车零部件,10.7,10.79,160,0,0.01,10.7,10.7,10.7,10.7,26.97,0.35,广东,0,10.7,80,80
300970,华绿生物,          7.95亿,0,--  ,12.59,48.98,389,15.29,-18.67,0,食用菌,12.59,12.6,389,0,0.06,12.59,12.59,12.59,12.59,14.69,2.09,江苏,0,12.59,195,194
300961,深水海纳,          7.37亿,0,--  ,7.94,23.34,294,21.78,-29.04,0,水治理,7.94,7.98,294,0,0.02,7.94,7.94,7.94,7.94,--  ,1.32,深圳,0,7.94,147,147
300957,贝泰妮,         83.88亿,0,--  ,65.56,92.44,141,6.69,2.45,0,化妆品,65.55,65.56,141,0,0.01,65.56,65.56,65.56,65.56,35.96,1.15,云南,0,65.56,71,70
300956,英力股份,          6.52亿,0,--  ,11.43,12.92,113,36.72,-27.8,0,消费电子组件,11.27,11.43,113,0,0.02,11.43,11.43,11.43,11.43,--  ,0.4,安徽,0,11.43,57,56
300952,恒辉安防,          7.23亿,--  ,--  ,16.12,0,0,22.49,-14.48,--  ,鞋帽及其他,16,16.1,0,--  ,--  ,--  ,--  ,--  ,16.12,18.86,0,江苏,0,16.12,0,0
300949,奥雅股份,          6.46亿,0,--  ,38,80.56,212,47.29,-19.32,0,园林工程,38,38.29,212,0,0.12,38,38,38,38,--  ,1.03,深圳,0,38,106,106
300931,通用电梯,          6.09亿,0,--  ,5.55,56.39,1016,24.72,-24.18,0,楼宇设备,5.55,5.56,1016,0,0.05,5.55,5.55,5.55,5.55,187.41,2.43,江苏,0,5.55,508,508
300922,天秦装备,         10.33亿,0,--  ,11.81,6.14,52,23.15,-20.26,0,地面兵装,11.81,11.83,52,0,0.01,11.81,11.81,11.81,11.81,76.43,0.18,河北,0,11.81,26,26
300915,海融科技,          6.68亿,--  ,--  ,26.9,0,0,21.44,-7.46,--  ,乳制品,26.66,26.81,0,--  ,--  ,--  ,--  ,--  ,26.9,27.48,0,上海,0,26.9,0,0
300908,仲景食品,         13.92亿,0,--  ,37.1,40.44,109,8.64,-2.24,0,调味品,37.1,37.3,109,0,0.01,37.1,37.1,37.1,37.1,19.89,2.03,河南,0,37.1,55,54
300903,科翔股份,         20.49亿,0,--  ,7.45,204.95,2751,38.22,-9.48,0,PCB,7.44,7.45,2751,0,0.08,7.45,7.45,7.45,7.45,--  ,1.84,广东,0,7.45,1376,1375
300898,熊猫乳品,          9.50亿,0,--  ,18.91,9.08,48,8.74,-10.76,0,乳制品,18.91,18.94,48,0,0,18.91,18.91,18.91,18.91,21.51,0.27,浙江,0,18.91,24,24
300894,火星人,         17.43亿,0,--  ,13.55,13.69,101,4.88,-6.36,0,厨房电器,13.55,13.58,101,0,0,13.55,13.55,13.55,13.55,18.68,0.36,浙江,0,13.55,51,50
300893,松原股份,         16.30亿,0,--  ,28.71,4.31,15,5.36,4.02,0,其他汽车零部件,28.7,28.71,15,0,0,28.71,28.71,28.71,28.71,41.49,0.18,浙江,0,28.71,8,7
300888,稳健医疗,         66.95亿,0,--  ,35.67,37.81,106,-5.43,-1.49,0,医疗耗材,35.55,35.67,106,0,0.01,35.67,35.67,35.67,35.67,7.4,0.64,深圳,0,35.67,53,53
300882,万胜智能,         11.07亿,0,--  ,19.22,27.87,145,16.13,-5.04,0,电工仪器,19.22,19.23,145,0,0.01,19.22,19.22,19.22,19.22,15.31,0.5,浙江,0,19.22,73,72
300879,大叶股份,          6.19亿,0,--  ,11.43,18.52,162,33.06,-20.35,0,农用机械,11.43,11.49,162,0,0.01,11.43,11.43,11.43,11.43,--  ,0.91,浙江,0,11.43,81,81
300849,锦盛新材,          8.60亿,--  ,--  ,11.91,0,0,32.78,-5.55,--  ,塑料包装,11.81,11.91,0,--  ,--  ,--  ,--  ,--  ,11.91,--  ,0,浙江,0,11.91,0,0
300829,金丹科技,         12.30亿,0,--  ,15.19,20.66,136,13.02,-14.9,0,食品助剂,15.19,15.2,136,0,0.01,15.19,15.19,15.19,15.19,21.7,1.16,河南,0,15.19,68,68
300826,测绘股份,          9.70亿,0,--  ,12.28,7.25,59,22.43,-19.26,0,工程咨询服务,12.27,12.28,59,0,0,12.28,12.28,12.28,12.28,81.51,0.17,江苏,0,12.28,30,29
300825,阿尔特,         45.80亿,0,--  ,11.31,32.57,288,23.07,1.53,0,汽车综合服务,11.3,11.31,288,0,0.01,11.31,11.31,11.31,11.31,127.65,0.4,北京,0,11.31,144,144
300822,贝仕达克,          6.56亿,0,--  ,10.2,14.48,142,36.36,-15.14,0,其他电子,10.11,10.2,142,0,0.01,10.2,10.2,10.2,10.2,47.52,0.53,深圳,0,10.2,71,71
300795,米奥会展,         26.38亿,0,--  ,38.99,16.77,43,2.47,14.44,0,会展服务,38.99,39.28,43,0,0,38.99,38.99,38.99,38.99,54.73,0.81,浙江,0,38.99,22,21
300777,中简科技,         81.84亿,0,--  ,24.48,28.4,116,9.92,1.07,0,碳纤维,24.48,24.6,116,0,0,24.48,24.48,24.48,24.48,32.97,0.43,江苏,0,24.48,58,58
300768,迪普科技,         23.09亿,0,--  ,12.19,10.61,87,10.82,-0.73,0,基础软件,12.17,12.19,87,0,0,12.19,12.19,12.19,12.19,87.75,0.31,浙江,0,12.19,44,43
300761,立华股份,         52.17亿,0,--  ,19.4,5.24,27,8.26,1.62,0,肉鸡养殖,19.39,19.4,27,0,0,19.4,19.4,19.4,19.4,--  ,0.26,江苏,0,19.4,14,13
300755,华致酒行,         20.41亿,0,--  ,16.89,5.4,32,-1.69,-0.82,0,专业连锁,16.89,16.97,32,0,0,16.89,16.89,16.89,16.89,22.86,0.33,云南,0,16.89,16,16
300749,顶固集创,          6.78亿,0,--  ,6.28,44.9,715,25.1,-24.97,0,家具,6.27,6.28,715,0,0.05,6.28,6.28,6.28,6.28,28.86,1.94,广东,0,6.28,358,357
300737,科顺股份,         31.39亿,0,--  ,5.17,2.53,49,5.51,-9.3,0,防水材料,5.17,5.18,49,0,0,5.17,5.17,5.17,5.17,55.68,0.09,广东,0,5.17,25,24
300724,捷佳伟创,        155.23亿,0,--  ,64.75,113.03,175,5.28,-2.22,0,光伏加工设备,64.75,64.8,175,0,0.01,64.75,64.75,64.75,64.75,13.83,0.42,深圳,0,64.75,88,87
300721,怡达股份,          9.35亿,0,--  ,10.05,23.92,238,26.26,-21.97,0,有机化工原料,10.05,10.14,238,0,0.02,10.05,10.05,10.05,10.05,--  ,1,江苏,0,10.05,119,119
300716,泉为科技,          9.56亿,0,--  ,8.8,27.54,313,58.84,-15.38,0,改性塑料,8.79,8.8,313,0,0.02,8.8,8.8,8.8,8.8,--  ,0.56,广东,0,8.8,157,156
300710,万隆光电,         10.04亿,0,--  ,15.5,8.37,54,25.61,-23.61,0,其他通信设备,15.5,15.75,54,0,0.01,15.5,15.5,15.5,15.5,--  ,0.37,浙江,0,15.5,27,27
300705,九典制药,         60.82亿,0,--  ,33.93,14.25,42,0.15,8.92,0,化学制剂,33.93,33.95,42,0,0,33.93,33.93,33.93,33.93,28.33,0.28,湖南,0,33.93,21,21
300703,创源股份,          8.99亿,0,--  ,8.17,9.89,121,15.89,-19.98,0,文化用品,8.17,8.22,121,0,0.01,8.17,8.17,8.17,8.17,16.58,0.39,浙江,0,8.17,61,60
300692,中环环保,         14.86亿,0,--  ,5.18,6.42,124,4.65,-12.5,0,水治理,5.18,5.2,124,0,0,5.18,5.18,5.18,5.18,15.55,0.58,安徽,0,5.18,62,62
300689,澄天伟业,          6.05亿,0,--  ,13.69,25.46,186,31.38,-18.17,0,通信终端及配件,13.64,13.69,186,0,0.02,13.69,13.69,13.69,13.69,93.9,1.37,深圳,0,13.69,93,93
300683,海特生物,         18.72亿,0,--  ,25.6,8.19,32,14.18,-15.32,0,其他生物制药,25.6,25.97,32,0,0,25.6,25.6,25.6,25.6,--  ,0.46,湖北,0,25.6,16,16
300677,英科医疗,         82.18亿,0,--  ,21.16,20.1,95,-2.58,-4.56,0,医疗耗材,21.16,21.18,95,0,0,21.16,21.16,21.16,21.16,31.47,0.27,山东,0,21.16,48,47
300675,建科院,          8.35亿,0,--  ,11.11,9.11,82,16.95,-24.78,0,工程咨询服务,11.11,11.24,82,0,0.01,11.11,11.11,11.11,11.11,--  ,0.34,深圳,0,11.11,41,41
300674,宇信科技,         71.05亿,0,--  ,13.69,106.51,778,8.82,-1.23,0,行业应用软件,13.68,13.69,778,0,0.01,13.69,13.69,13.69,13.69,45.75,1.02,北京,0,13.69,389,389
300669,沪宁股份,         10.13亿,--  ,--  ,11.78,0,0,26.94,-14.26,--  ,楼宇设备,11.78,11.8,0,--  ,--  ,--  ,--  ,--  ,11.78,44.94,0,浙江,0,11.78,0,0
300664,鹏鹞环保,         25.22亿,0,--  ,4.6,18.35,399,-1.08,-9.09,0,水治理,4.59,4.6,399,0,0.01,4.6,4.6,4.6,4.6,8.77,0.97,江苏,0,4.6,200,199
300663,科蓝软件,         41.86亿,0,--  ,11.3,125.54,1111,16.74,-15.86,0,行业应用软件,11.3,11.35,1111,0,0.03,11.3,11.3,11.3,11.3,--  ,1.05,北京,0,11.3,556,555
300662,科锐国际,         29.31亿,0,--  ,21.4,17.98,84,3.33,-7.24,0,人力资源服务,21.4,21.42,84,0,0,21.4,21.4,21.4,21.4,20.79,0.86,北京,0,21.4,42,42
300660,江苏雷利,         28.05亿,0,--  ,26.54,158.18,596,17.02,5.44,0,电机制造,26.54,26.55,596,0,0.02,26.54,26.54,26.54,26.54,25.04,1.06,江苏,0,26.54,298,298
300653,正海生物,         24.04亿,0,--  ,23.7,6.87,29,0.81,-2.91,0,医疗耗材,23.7,23.71,29,0,0,23.7,23.7,23.7,23.7,21.57,0.25,山东,0,23.7,15,14
300634,彩讯股份,         39.74亿,0,--  ,17.64,245.37,1391,6.46,0.97,0,行业应用软件,17.63,17.64,1391,0,0.03,17.64,17.64,17.64,17.64,19.31,1.22,深圳,0,17.64,696,695
300618,寒锐钴业,         51.00亿,0,--  ,23.62,50.31,213,3.51,-3.98,0,钴,23.62,23.66,213,0,0.01,23.62,23.62,23.62,23.62,42.38,0.96,江苏,0,23.62,107,106
300606,金太阳,         17.02亿,0,--  ,23.03,117.22,509,18.53,-0.22,0,磨具磨料,23.02,23.03,509,0,0.04,23.03,23.03,23.03,23.03,75.65,1.02,广东,0,23.03,255,254
300594,朗进科技,          8.26亿,0,--  ,14.79,50.29,340,12.3,-21.33,0,轨交设备,14.78,14.79,340,0,0.04,14.79,14.79,14.79,14.79,477.91,2.38,山东,0,14.79,170,170
300592,华凯易佰,         28.63亿,0,--  ,19.66,17.1,87,3.86,-8.34,0,跨境电商,19.66,19.84,87,0,0.01,19.66,19.66,19.66,19.66,14.25,0.39,湖南,0,19.66,44,43
300590,移为通信,         21.89亿,0,--  ,9.21,69.72,757,15.27,-6.78,0,通信终端及配件,9.2,9.21,757,0,0.02,9.21,9.21,9.21,9.21,32.27,2.03,上海,0,9.21,379,378
300588,熙菱信息,         10.73亿,0,--  ,9,31.05,345,29.5,-15.33,0,行业应用软件,8.99,9,345,0,0.02,9,9,9,9,--  ,0.68,新疆,0,9,173,172
300585,奥联电子,         11.64亿,0,--  ,11.58,32.54,281,23.85,-15.23,0,底盘与发动机系统,11.58,11.6,281,0,0.02,11.58,11.58,11.58,11.58,195.64,0.58,江苏,0,11.58,141,140
300566,激智科技,         25.65亿,0,--  ,13.48,31.68,235,12.8,-10.67,0,光学元件,13.46,13.48,235,0,0.01,13.48,13.48,13.48,13.48,30.14,0.71,浙江,0,13.48,118,117
300565,科信技术,         20.46亿,0,--  ,11.26,7.66,68,21.21,-15.72,0,网络接配及塔设,11.26,11.49,68,0,0,11.26,11.26,11.26,11.26,--  ,0.21,深圳,0,11.26,34,34
300563,神宇股份,         11.66亿,0,--  ,11.59,19.93,172,23.3,-14.08,0,光纤光缆,11.59,11.67,172,0,0.01,11.59,11.59,11.59,11.59,38.6,0.46,江苏,0,11.59,86,86
300551,古鳌科技,         36.90亿,0,--  ,14.55,55,378,43.35,0.48,0,行业应用软件,14.55,14.59,378,0,0.01,14.55,14.55,14.55,14.55,--  ,0.57,上海,0,14.55,189,189
300549,优德精密,          8.98亿,0,--  ,14.57,32.64,224,29.86,-11.59,0,其他专用设备,14.56,14.59,224,0,0.02,14.57,14.57,14.57,14.57,91.97,0.58,江苏,0,14.57,112,112
300539,横河精密,          7.67亿,0,--  ,8.66,20.09,232,27.17,-15.43,0,其他塑料制品,8.56,8.66,232,0,0.01,8.66,8.66,8.66,8.66,52.38,0.67,浙江,0,8.66,116,116
300537,广信材料,         18.34亿,0,--  ,15.47,224.16,1449,22.29,-6.3,0,半导体材料,15.46,15.47,1449,0,0.11,15.47,15.47,15.47,15.47,65.93,2.24,江苏,0,15.47,725,724
300520,科大国创,         27.55亿,0,--  ,15.84,46.73,295,22.03,-12.97,0,行业应用软件,15.84,15.9,295,0,0.01,15.84,15.84,15.84,15.84,53.44,0.52,安徽,0,15.84,148,147
300518,新迅达,         15.05亿,0,--  ,12.1,14.76,122,40.7,-16.78,0,游戏,12.1,12.37,122,0,0.01,12.1,12.1,12.1,12.1,--  ,0.42,广西,0,12.1,61,61
300515,三德科技,          8.36亿,0,--  ,8.55,6.75,79,14.77,-16.67,0,仪器仪表,8.55,8.57,79,0,0,8.55,8.55,8.55,8.55,25.04,0.31,湖南,0,8.55,40,39
300511,雪榕生物,         14.32亿,0,--  ,3.95,74.3,1881,19.34,-17.19,0,食用菌,3.94,3.95,1881,0,0.05,3.95,3.95,3.95,3.95,--  ,2.22,上海,0,3.95,941,940
300507,苏奥传感,         25.28亿,0,--  ,5.31,57.51,1083,16.7,-6.84,0,底盘与发动机系统,5.29,5.31,1083,0,0.01,5.31,5.31,5.31,5.31,34.75,0.78,江苏,0,5.31,542,541
300506,名家汇,         18.34亿,0,--  ,3.97,15.68,395,55.69,-5.7,0,装修装饰,3.97,4.02,395,0,0.01,3.97,3.97,3.97,3.97,--  ,0.47,深圳,0,3.97,198,197
300501,海顺新材,         11.19亿,0,--  ,11.52,3.8,33,12.61,-13.77,0,其他包装,11.47,11.53,33,0,0,11.52,11.52,11.52,11.52,18.37,0.24,上海,0,11.52,17,16
300492,华图山鼎,         37.28亿,0,--  ,99.66,4.98,5,11.78,22.58,0,工程咨询服务,99.66,100.9,5,0,0,99.66,99.66,99.66,99.66,--  ,0.11,四川,0,99.66,3,2
300485,赛升药业,         16.73亿,0,--  ,8.18,12.52,153,8.49,-12.42,0,抗体,8.14,8.18,153,0,0.01,8.18,8.18,8.18,8.18,15.04,0.63,北京,0,8.18,77,76
300479,神思电子,         24.77亿,0,--  ,17.18,47.76,278,22.54,-2.28,0,其他IT设备,17.01,17.18,278,0,0.01,17.18,17.18,17.18,17.18,--  ,0.66,山东,0,17.18,139,139
300465,高伟达,         25.24亿,0,--  ,8.2,65.44,798,16.98,-5.86,0,行业应用软件,8.2,8.21,798,0,0.02,8.2,8.2,8.2,8.2,129.51,1.24,北京,0,8.2,399,399
300463,迈克生物,         53.20亿,0,--  ,12.77,30.26,237,1.75,-3.18,0,诊断试剂,12.77,12.8,237,0,0,12.77,12.77,12.77,12.77,21.83,0.89,四川,0,12.77,119,118
300456,赛微电子,         95.97亿,0,--  ,20.3,245.22,1208,7.01,1.45,0,半导体制造,20.3,20.31,1208,0,0.02,20.3,20.3,20.3,20.3,911.17,1.14,北京,0,20.3,604,604
300455,航天智装,         32.72亿,0,--  ,10.8,93.85,869,16,1.89,0,其他IT设备,10.8,10.83,869,0,0.01,10.8,10.8,10.8,10.8,179.82,1.02,北京,0,10.8,435,434
300449,汉邦高科,         13.06亿,0,--  ,4.41,11.64,264,22.84,-20.4,0,安防设备,4.37,4.41,264,0,0.01,4.41,4.41,4.41,4.41,--  ,0.52,北京,0,4.41,132,132
300443,金雷股份,         43.95亿,0,--  ,19.76,115.2,583,4.61,-8.52,0,风电零部件,19.75,19.76,583,0,0.02,19.76,19.76,19.76,19.76,14.75,1.06,山东,0,19.76,292,291
300437,清水源,         14.25亿,0,--  ,9.51,26.25,276,9.31,-16.94,0,水治理,9.51,9.56,276,0,0.02,9.51,9.51,9.51,9.51,--  ,1.14,河南,0,9.51,138,138
300429,强力新材,         32.56亿,0,--  ,9.86,543.58,5513,30.42,-6.63,0,半导体材料,9.85,9.86,5513,0,0.15,9.86,9.86,9.86,9.86,--  ,2.61,江苏,0,9.86,2757,2756
300425,中建环能,         17.73亿,0,--  ,4.46,106.59,2390,10.12,-6.69,0,水治理,4.45,4.46,2390,0,0.04,4.46,4.46,4.46,4.46,49.91,1.49,四川,0,4.46,1195,1195
300411,金盾股份,         11.46亿,0,--  ,5.2,19.45,374,23.22,-20.25,0,其他通用设备,5.2,5.21,374,0,0.01,5.2,5.2,5.2,5.2,72.62,0.62,浙江,0,5.2,187,187
300409,道氏技术,         39.58亿,0,--  ,9.31,75.88,815,4.14,-4.9,0,电池化学品,9.31,9.33,815,0,0.02,9.31,9.31,9.31,9.31,--  ,1.89,广东,0,9.31,408,407
300401,花园生物,         35.99亿,0,--  ,9.44,2.17,23,0.21,-9.14,0,原料药,9.44,9.45,23,0,0,9.44,9.44,9.44,9.44,26.19,0.09,浙江,0,9.44,12,11
300382,斯莱克,         30.49亿,0,--  ,8.12,29.15,359,9.58,-0.49,0,印刷包装机械,8.1,8.12,359,0,0.01,8.12,8.12,8.12,8.12,36.48,0.84,江苏,0,8.12,180,179
300371,汇中股份,          7.89亿,0,--  ,8.81,16.39,186,15.01,-18.35,0,仪器仪表,8.77,8.81,186,0,0.01,8.81,8.81,8.81,8.81,17.36,0.91,河北,0,8.81,93,93
300355,蒙草生态,         41.31亿,0,--  ,3.2,38.11,1191,7.74,-5.6,0,生态修复,3.2,3.21,1191,0,0.01,3.2,3.2,3.2,3.2,13.62,0.64,内蒙,0,3.2,596,595
300350,华鹏飞,         20.30亿,0,--  ,4.59,47.05,1025,12.22,-23.24,0,产联网信息服务,4.59,4.6,1025,0,0.02,4.59,4.59,4.59,4.59,15.83,0.58,深圳,0,4.59,513,512
300346,南大光电,        113.97亿,0,--  ,26.06,1128.92,4332,13.01,9.77,0,半导体材料,26.05,26.06,4332,0,0.08,26.06,26.06,26.06,26.06,49.32,4.59,江苏,0,26.06,2166,2166
300345,华民股份,         22.36亿,0,--  ,6.93,5.96,86,6.78,0.29,0,磨具磨料,6.93,7.08,86,0,0,6.93,6.93,6.93,6.93,--  ,0.51,湖南,0,6.93,43,43
300333,兆日科技,         14.62亿,0,--  ,5.1,38.51,755,32.12,-22.14,0,其他IT设备,5.09,5.1,755,0,0.02,5.1,5.1,5.1,5.1,--  ,0.84,深圳,0,5.1,378,377
300328,宜安科技,         22.96亿,0,--  ,5.17,55.32,1070,17.23,-12.67,0,其他金属,5.16,5.17,1070,0,0.02,5.17,5.17,5.17,5.17,520.56,1.69,广东,0,5.17,535,535
300323,华灿光电,         37.44亿,0,--  ,5.47,9.08,166,10.06,-6.17,0,LED,5.46,5.47,166,0,0,5.47,5.47,5.47,5.47,--  ,0.29,湖北,0,5.47,83,83
300322,硕贝德,         32.49亿,0,--  ,9,486.09,5401,44,0.33,0,消费电子组件,8.99,9,5401,0,0.12,9,9,9,9,--  ,1.97,广东,0,9,2701,2700
300320,海达股份,         24.79亿,0,--  ,6.07,11.65,192,10.77,-9.27,0,橡胶制品,6.07,6.17,192,0,0,6.07,6.07,6.07,6.07,28.41,0.53,江苏,0,6.07,96,96
300317,珈伟新能,         19.80亿,0,--  ,3.9,21.18,543,16.42,-13.91,0,光伏发电,3.89,3.9,543,0,0.01,3.9,3.9,3.9,3.9,124.63,0.59,深圳,0,3.9,272,271
300316,晶盛机电,        219.22亿,0,--  ,37,276.39,747,7.9,-3.6,0,光伏加工设备,36.98,37,747,0,0.01,37,37,37,37,10.34,1.08,浙江,0,37,374,373
300314,戴维医疗,         11.14亿,0,--  ,11.58,21.77,188,9.87,-9.03,0,医疗设备,11.57,11.58,188,0,0.01,11.58,11.58,11.58,11.58,20.37,0.78,浙江,0,11.58,94,94
300311,任子行,         23.79亿,0,--  ,5,33.3,666,22.55,-8.59,0,基础软件,5,5.01,666,0,0.01,5,5,5,5,--  ,0.57,深圳,0,5,333,333
300294,博雅生物,         86.15亿,0,--  ,28.76,234.39,815,3.75,-1.81,0,血液制品,28.76,28.78,815,0,0.02,28.76,28.76,28.76,28.76,23.44,3.09,江西,0,28.76,408,407
300285,国瓷材料,        154.81亿,0,--  ,20.37,42.98,211,1.34,3.45,0,其他化学制品,20.36,20.37,211,0,0,20.37,20.37,20.37,20.37,34.79,0.4,山东,0,20.37,106,105
300281,金明精机,          8.53亿,0,--  ,4.16,69.47,1670,23.81,-20.76,0,其他专用设备,4.11,4.16,1670,0,0.04,4.16,4.16,4.16,4.16,113.53,1.97,广东,0,4.16,835,835
300277,海联讯,         15.79亿,0,--  ,6.73,21.6,321,20.61,-12.94,0,行业应用软件,6.68,6.73,321,0,0.01,6.73,6.73,6.73,6.73,241.91,0.51,浙江,0,6.73,161,160
300272,开能健康,         15.62亿,0,--  ,4.55,58.01,1275,7.06,-20.87,0,厨房小家电,4.53,4.55,1275,0,0.03,4.55,4.55,4.55,4.55,15.23,1.53,上海,0,4.55,638,637
300268,*ST佳沃,          8.95亿,--  ,--  ,9.57,0,0,15.3,-23.32,--  ,其他农产品加工,9.57,9.65,0,--  ,--  ,--  ,--  ,--  ,9.57,--  ,0,湖南,0,9.57,0,0
300267,尔康制药,         28.30亿,0,--  ,2.63,9.1,346,7.79,-11.15,0,原料药,2.62,2.63,346,0,0,2.63,2.63,2.63,2.63,101.52,0.36,湖南,0,2.63,173,173
300266,兴源环境,         20.84亿,0,--  ,2.03,26.27,1294,25.31,-17.81,0,水治理,2.03,2.04,1294,0,0.01,2.03,2.03,2.03,2.03,--  ,0.98,浙江,0,2.03,647,647
