代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
688004,博汇科技,          5.77亿,-1.81,--  ,18.97,50.86,268,48.43,-18.9,-0.35,行业应用软件,18.94,18.97,268,0,0.05,18.97,18.97,18.97,19.32,--  ,1.33,北京,0,18.97,134,134
301278,快可电子,          9.71亿,-1.81,--  ,42.81,202.92,474,19.25,-13.55,-0.79,光伏电池组件,42.8,43,474,0,0.14,42.81,42.81,42.81,43.6,18.26,4.72,江苏,0,42.81,237,237
301314,科瑞思,          4.49亿,-1.81,--  ,32.5,27.3,84,36.5,-7.93,-0.6,其他电子,32.39,32.5,84,0,0.06,32.5,32.5,32.5,33.1,72.44,0.85,广东,0,32.5,42,42
688598,金博股份,         57.54亿,-1.81,--  ,47.1,131.25,279,5.61,-16.19,-0.87,光伏辅材,47.01,47.1,279,0,0.02,47.1,47.1,47.1,47.97,15.7,2.56,湖南,0,47.1,140,139
301555,惠柏新材,          5.80亿,-1.81,--  ,26.52,28.91,109,20.65,-19.9,-0.49,合成树脂,26.52,26.65,109,0,0.05,26.52,26.52,26.52,27.01,39.85,0.82,上海,0,26.52,55,54
000755,山西路桥,         13.94亿,-1.81,--  ,4.33,77.77,1796,2.37,-0.91,-0.08,高速公路,4.33,4.36,1796,0,0.03,4.33,4.33,4.33,4.41,12.43,2.58,山西,0,4.33,898,898
605155,西大门,          5.89亿,-1.82,--  ,11.36,17.84,157,4.13,-22.08,-0.21,其他家居,11.36,11.45,157,0,0.01,11.36,11.36,11.36,11.57,15.38,0.91,浙江,0,11.36,79,78
301191,菲菱科思,         19.19亿,-1.82,--  ,86.01,165.14,192,35.62,11.31,-1.59,网络接配及塔设,86.01,87.58,192,0,0.07,86.01,86.01,86.01,87.6,36.82,1.11,深圳,0,86.01,96,96
301003,江苏博云,          6.22亿,-1.82,--  ,18.38,23.53,128,18.66,-10.82,-0.34,改性塑料,18.38,18.45,128,0,0.02,18.38,18.38,18.38,18.72,16.34,1.93,江苏,0,18.38,64,64
600839,四川长虹,        172.20亿,-1.82,--  ,4.86,1444.02,29712,11.99,6.81,-0.09,电视,4.86,4.87,29712,0,0.06,4.86,4.86,4.86,4.95,35.14,2,四川,0,4.86,14856,14856
300818,耐普矿机,         12.21亿,-1.82,--  ,28.62,15.45,54,6.79,6.39,-0.53,其他专用设备,28.58,28.62,54,0,0.01,28.62,28.62,28.62,29.15,27.86,1.51,江西,0,28.62,27,27
300084,海默科技,         16.73亿,-1.82,--  ,5.4,25.97,481,19.73,-16.15,-0.1,能源及重型设备,5.4,5.5,481,0,0.01,5.4,5.4,5.4,5.5,830.92,1.16,甘肃,0,5.4,241,240
000831,中国稀土,        158.69亿,-1.82,--  ,27,1163.97,4311,7.78,13.59,-0.5,稀土,26.99,27,4311,0,0.04,27,27,27,27.5,171.18,3.32,江西,0,27,2156,2155
688551,科威尔,         15.20亿,-1.82,--  ,48.55,7.93,16,9.52,-16.12,-0.9,其他发电设备,48.55,48.88,16,0,0,48.55,48.55,48.55,49.45,40.47,0.42,安徽,0,48.55,8,8
002106,莱宝高科,         40.86亿,-1.82,--  ,8.09,149.42,1847,13.14,-8.58,-0.15,光学元件,8.08,8.09,1847,0,0.03,8.09,8.09,8.09,8.24,14.14,3.94,深圳,0,8.09,924,923
603360,百傲化学,         14.31亿,-1.82,--  ,9.7,52.77,544,18.87,1.78,-0.18,农药,9.68,9.7,544,0,0.02,9.7,9.7,9.7,9.88,9.26,2.08,辽宁,0,9.7,272,272
600476,湘邮科技,         13.69亿,-1.82,--  ,14.01,88.96,635,24.75,-6.48,-0.26,行业应用软件,14.01,14.15,635,0,0.04,14.01,14.01,14.01,14.27,--  ,1.25,湖南,0,14.01,318,317
000759,中百集团,         11.54亿,-1.82,--  ,3.23,210.01,6502,13.33,-16.32,-0.06,超市及便利店,3.22,3.23,6502,0,0.1,3.23,3.23,3.23,3.29,--  ,5.45,湖北,0,3.23,3251,3251
688075,安旭生物,         11.99亿,-1.83,--  ,37.6,4.14,11,19.33,8.42,-0.7,诊断试剂,37.37,37.6,11,0,0,37.6,37.6,37.6,38.3,19.18,0.19,浙江,0,37.6,6,5
002790,瑞尔特,         12.99亿,-1.83,--  ,9.12,22.44,246,4.34,-13.23,-0.17,其他家居,9.06,9.12,246,0,0.01,9.12,9.12,9.12,9.29,16.25,1.32,福建,0,9.12,123,123
873223,荣亿精密,          1.81亿,-1.83,--  ,3.75,8.63,230,0.81,-14.39,-0.07,机械基础件,3.75,3.76,230,0,0.03,3.75,3.75,3.75,3.82,--  ,1.17,浙江,0,3.75,115,115
603269,海鸥股份,         11.90亿,-1.84,--  ,10.16,47.65,469,38.99,-13.9,-0.19,其他通用设备,10.16,10.18,469,0,0.03,10.16,10.16,10.16,10.35,32.38,1.15,江苏,0,10.16,235,234
300891,惠云钛业,         10.98亿,-1.84,--  ,6.95,25.23,363,19.83,-17.26,-0.13,钛白粉,6.95,7,363,0,0.01,6.95,6.95,6.95,7.08,88.48,1.37,广东,0,6.95,182,181
601059,信达证券,        110.86亿,-1.84,--  ,16.03,2389.43,14906,15.66,-15.31,-0.3,证券,16.03,16.07,14906,0,0.22,16.03,16.03,16.03,16.33,35.89,7.24,北京,0,16.03,7453,7453
003001,中岩大地,          6.04亿,-1.84,--  ,12.29,15.36,125,28.96,-21.21,-0.23,其他专业工程,12.29,12.38,125,0,0.03,12.29,12.29,12.29,12.52,94.03,0.92,北京,0,12.29,63,62
002571,德力股份,          8.81亿,-1.84,--  ,4.27,39.8,932,22.35,-35.79,-0.08,其他家居,4.27,4.29,932,0,0.03,4.27,4.27,4.27,4.35,--  ,1.27,安徽,0,4.27,466,466
001236,弘业期货,         11.42亿,-1.84,--  ,9.6,70.94,739,13.47,-12.57,-0.18,期货,9.6,9.68,739,0,0.02,9.6,9.6,9.6,9.78,7966.62,2.2,江苏,0,9.6,370,369
300438,鹏辉能源,         64.74亿,-1.84,--  ,21.32,322.36,1512,9.45,-9.73,-0.4,锂电池,21.32,21.37,1512,0,0.04,21.32,21.32,21.32,21.72,29.31,2.32,广东,0,21.32,756,756
002883,中设股份,          9.05亿,-1.84,--  ,9.06,137.08,1513,16,-15.88,-0.17,工程咨询服务,9.06,9.2,1513,0,0.11,9.06,9.06,9.06,9.23,32.45,2.76,江苏,0,9.06,757,756
003026,中晶科技,         11.43亿,-1.84,--  ,24.5,27.44,112,20.39,-14.87,-0.46,半导体材料,24.49,24.5,112,0,0.02,24.5,24.5,24.5,24.96,--  ,1.39,浙江,0,24.5,56,56
600650,锦江在线,         12.86亿,-1.84,--  ,7.45,53.49,718,13.57,-21.99,-0.14,公共交通,7.45,7.46,718,0,0.02,7.45,7.45,7.45,7.59,26.18,3,上海,0,7.45,359,359
301192,泰祥股份,          3.97亿,-1.84,--  ,14.9,59.75,401,38.35,-21.16,-0.28,底盘与发动机系统,14.9,15.13,401,0,0.04,14.9,14.9,14.9,15.18,40.31,2.39,湖北,0,14.9,201,200
605006,山东玻纤,         10.93亿,-1.85,--  ,5.32,23.04,433,17.96,-13.21,-0.1,玻纤制造,5.32,5.42,433,0,0.01,5.32,5.32,5.32,5.42,23.03,3.15,山东,0,5.32,217,216
603198,迎驾贡酒,        122.88亿,-1.85,--  ,60.61,189.09,312,9.46,9.11,-1.14,白酒,60.61,60.7,312,0,0,60.61,60.61,60.61,61.75,21.98,1.47,安徽,0,60.61,156,156
300554,三超新材,          9.55亿,-1.85,--  ,17.01,124.85,734,31.97,-18.77,-0.32,磨具磨料,17.01,17.02,734,0,0.1,17.01,17.01,17.01,17.33,58.75,1.73,江苏,0,17.01,367,367
300785,值得买,         16.51亿,-1.85,--  ,18.6,160.15,861,41.99,3.86,-0.35,电商服务,18.59,18.6,861,0,0.08,18.6,18.6,18.6,18.95,197.27,1.65,北京,0,18.6,431,430
300425,中建环能,         16.89亿,-1.85,--  ,4.25,253.3,5960,13.34,-4.92,-0.08,水治理,4.25,4.26,5960,0,0.09,4.25,4.25,4.25,4.33,47.56,3.65,四川,0,4.25,2980,2980
001210,金房能源,          5.25亿,-1.85,--  ,13.81,27.76,201,21.25,-20.59,-0.26,热力服务,13.81,13.95,201,0,0.04,13.81,13.81,13.81,14.07,18.01,2.5,北京,0,13.81,101,100
002235,安妮股份,         24.33亿,-1.85,--  ,5.31,100.2,1887,24.36,-11.2,-0.1,特种纸,5.31,5.32,1887,0,0.03,5.31,5.31,5.31,5.41,--  ,0.77,福建,0,5.31,944,943
001267,汇绿生态,         15.34亿,-1.85,--  ,4.24,87.77,2070,1.93,-12.39,-0.08,园林工程,4.24,4.25,2070,0,0.06,4.24,4.24,4.24,4.32,99.81,2.85,湖北,0,4.24,1035,1035
000711,*ST京蓝,         11.21亿,-1.85,--  ,1.59,28.97,1822,6.71,-16.32,-0.03,生态修复,1.58,1.59,1822,0,0.02,1.59,1.59,1.59,1.62,--  ,3.34,黑龙江,0,1.59,911,911
000607,华媒控股,         18.11亿,-1.85,--  ,3.71,76.98,2075,24.5,-11.46,-0.07,其他广告营销,3.71,3.77,2075,0,0.02,3.71,3.71,3.71,3.78,58.59,2.65,浙江,0,3.71,1038,1037
600679,上海凤凰,         11.56亿,-1.85,--  ,9,247.41,2749,8.43,-12.53,-0.17,其他交通设备,9,9.01,2749,0,0.09,9,9,9,9.17,105.5,2.78,上海,0,9,1375,1374
300192,科德教育,         18.14亿,-1.85,--  ,9,797.22,8858,45.63,3.93,-0.17,教育培训,8.99,9,8858,0,0.4,9,9,9,9.17,22.32,7.26,江苏,0,9,4429,4429
300961,深水海纳,          6.87亿,-1.85,--  ,7.41,13.26,179,27.1,-22.33,-0.14,水治理,7.41,7.45,179,0,0.01,7.41,7.41,7.41,7.55,--  ,0.83,深圳,0,7.41,90,89
300523,辰安科技,         22.84亿,-1.85,--  ,20.11,147.61,734,23.67,19.56,-0.38,行业应用软件,20.11,20.3,734,0,0.03,20.11,20.11,20.11,20.49,316.44,1.35,北京,0,20.11,367,367
300291,百纳千成,         27.72亿,-1.86,--  ,5.29,291.8,5516,38.85,-5.7,-0.1,影视制作,5.29,5.3,5516,0,0.06,5.29,5.29,5.29,5.39,--  ,1.66,北京,0,5.29,2758,2758
300092,科新机电,         16.99亿,-1.86,--  ,10.58,280.69,2653,27.63,0.85,-0.2,能源及重型设备,10.57,10.58,2653,0,0.13,10.58,10.58,10.58,10.78,15.96,4.21,四川,0,10.58,1327,1326
603130,云中马,          7.45亿,-1.86,--  ,19,35.53,187,25.08,-9.96,-0.36,其他纺织,18.98,19,187,0,0.03,19,19,19,19.36,21.95,2,浙江,0,19,94,93
002780,三夫户外,         12.92亿,-1.86,--  ,10.55,45.89,435,17.22,-12.16,-0.2,运动服装,10.53,10.55,435,0,0.03,10.55,10.55,10.55,10.75,103.62,1.61,北京,0,10.55,218,217
300644,南京聚隆,          7.99亿,-1.86,--  ,13.71,63.89,466,25.09,-18.58,-0.26,改性塑料,13.71,14.12,466,0,0.06,13.71,13.71,13.71,13.97,20.8,2.71,江苏,0,13.71,233,233
600746,江苏索普,         17.35亿,-1.86,--  ,5.8,24.36,420,8.21,-7.35,-0.11,塑料助剂,5.8,5.91,420,0,0,5.8,5.8,5.8,5.91,--  ,2.18,江苏,0,5.8,210,210
300073,当升科技,        128.79亿,-1.86,--  ,33.2,449.53,1354,-2.26,-3.34,-0.63,电池化学品,33.2,33.49,1354,0,0.03,33.2,33.2,33.2,33.83,8.46,2.67,北京,0,33.2,677,677
300337,银邦股份,         25.43亿,-1.86,--  ,5.79,91.71,1584,19.38,-11.47,-0.11,铝,5.79,5.8,1584,0,0.02,5.79,5.79,5.79,5.9,51.7,1.23,江苏,0,5.79,792,792
603052,可川科技,          8.78亿,-1.86,--  ,30,77.4,258,19.62,-14.95,-0.57,消费电子组件,29.97,30,258,0,0.09,30,30,30,30.57,28.69,2.57,江苏,0,30,129,129
603989,艾华集团,         23.10亿,-1.87,--  ,16.29,111.26,683,4.09,-7.76,-0.31,被动元件,16.29,16.3,683,0,0.02,16.29,16.29,16.29,16.6,15.15,5.19,湖南,0,16.29,342,341
688602,康鹏科技,          7.18亿,-1.87,--  ,7.88,59,749,13.87,-13.31,-0.15,其他化学制品,7.88,7.99,749,0,0.08,7.88,7.88,7.88,8.03,27.68,2.79,上海,0,7.88,375,374
301157,华塑科技,          4.57亿,-1.87,--  ,30.47,41.44,136,23.21,-31.82,-0.58,其他电池,30.39,30.48,136,0,0.09,30.47,30.47,30.47,31.05,70.37,2.21,浙江,0,30.47,68,68
300602,飞荣达,         35.73亿,-1.87,--  ,13.12,79.77,608,24.36,-1.28,-0.25,消费电子组件,13.12,13.26,608,0,0.02,13.12,13.12,13.12,13.37,115.83,0.69,深圳,0,13.12,304,304
603577,汇金通,          8.74亿,-1.87,--  ,6.82,91.25,1338,25.6,-20.04,-0.13,线缆部件及其他,6.82,6.9,1338,0,0.05,6.82,6.82,6.82,6.95,53.48,3.37,山东,0,6.82,669,669
603669,灵康药业,         11.64亿,-1.87,--  ,3.67,40.08,1092,12.23,-22.73,-0.07,化学制剂,3.66,3.67,1092,0,0.02,3.67,3.67,3.67,3.74,--  ,4.28,西藏,0,3.67,546,546
300147,香雪制药,         18.64亿,-1.87,--  ,3.67,29.18,795,19.54,-16.96,-0.07,中药,3.67,3.68,795,0,0.01,3.67,3.67,3.67,3.74,--  ,0.94,广东,0,3.67,398,397
600410,华胜天成,         57.46亿,-1.87,--  ,5.24,171.51,3273,20.74,-21.91,-0.1,其他云服务,5.24,5.26,3273,0,0.03,5.24,5.24,5.24,5.34,1289.88,2.08,北京,0,5.24,1637,1636
300565,科信技术,         19.04亿,-1.87,--  ,10.48,54.6,521,26.72,-16.83,-0.2,网络接配及塔设,10.48,10.54,521,0,0.03,10.48,10.48,10.48,10.68,--  ,1.59,深圳,0,10.48,261,260
831396,许昌智能,          5.40亿,-1.87,--  ,6.28,72.89,1161,10.37,36.52,-0.12,配电设备,6.27,6.28,1161,0,0.13,6.28,6.28,6.28,6.4,31.43,1.84,河南,0,6.28,581,580
000998,隆平高科,        137.91亿,-1.88,--  ,13.6,299.06,2199,-0.73,6,-0.26,种子,13.59,13.6,2199,0,0.02,13.6,13.6,13.6,13.86,--  ,2.65,湖南,0,13.6,1100,1099
688535,华海诚科,         12.22亿,-1.88,--  ,68.5,229.19,335,27.56,-7.99,-1.31,半导体材料,68.5,69,335,0,0.19,68.5,68.5,68.5,69.81,175.82,2.23,江苏,0,68.5,168,167
301031,中熔电气,         34.81亿,-1.88,--  ,98.3,34.41,35,-10.45,-11.93,-1.88,输变电设备,98.16,98.3,35,0,0.01,98.3,98.3,98.3,100.18,57.18,1.31,陕西,0,98.3,18,17
870656,海昇药业,          2.59亿,-1.88,--  ,16.2,54.06,334,10.51,-18.6,-0.31,原料药,16.2,16.24,334,0,0.21,16.2,16.2,16.2,16.51,14.55,3.1,浙江,0,16.2,167,167
301279,金道科技,          4.66亿,-1.88,--  ,16.2,10.37,64,31.39,-20,-0.31,机械基础件,16.2,16.42,64,0,0.02,16.2,16.2,16.2,16.51,31.02,0.66,浙江,0,16.2,32,32
300686,智动力,         11.06亿,-1.88,--  ,6.27,51.04,814,35.71,-23.91,-0.12,消费电子组件,6.27,6.28,814,0,0.04,6.27,6.27,6.27,6.39,--  ,1.64,深圳,0,6.27,407,407
603353,和顺石油,         10.47亿,-1.88,--  ,17.76,41.56,234,27.59,-17.01,-0.34,石油贸易,17.76,17.85,234,0,0.01,17.76,17.76,17.76,18.1,42.18,1.19,湖南,0,17.76,117,117
000863,三湘印象,         19.34亿,-1.88,--  ,3.13,44.54,1423,21.79,-14.01,-0.06,住宅开发,3.13,3.15,1423,0,0.01,3.13,3.13,3.13,3.19,83.24,1.14,上海,0,3.13,712,711
002197,证通电子,         38.22亿,-1.88,--  ,8.33,226.24,2716,12.72,-13.41,-0.16,云基础设施服务,8.32,8.33,2716,0,0.05,8.33,8.33,8.33,8.49,158.81,2.05,深圳,0,8.33,1358,1358
688507,索辰科技,         14.37亿,-1.89,--  ,99.91,4.3,4,16.19,-4.4,-1.92,行业应用软件,99.91,100,4,0,0,99.91,99.91,99.91,101.83,--  ,0.12,上海,0,99.91,2,2
688409,富创精密,         51.10亿,-1.89,--  ,55.61,47.46,85,11.13,-0.43,-1.07,半导体设备,55.61,56.12,85,0,0.01,55.61,55.61,55.61,56.68,66.05,0.86,辽宁,0,55.61,43,42
600621,华鑫股份,         63.62亿,-1.89,--  ,14.03,1616.72,11523,13.52,-9.31,-0.27,证券,14.03,14.06,11523,0,0.11,14.03,14.03,14.03,14.3,26.88,3.59,上海,0,14.03,5762,5761
688498,源杰科技,         80.07亿,-1.89,--  ,135,655.8,486,52.95,-4.64,-2.6,集成电路设计,135,137.6,486,0,0.08,135,135,135,137.6,400.5,2.22,陕西,0,135,243,243
002647,仁东控股,         20.61亿,-1.89,--  ,4.67,99,2120,31.18,-21.64,-0.09,其他金融服务,4.66,4.67,2120,0,0.04,4.67,4.67,4.67,4.76,--  ,1.18,广东,0,4.67,1060,1060
002515,金字火腿,         41.71亿,-1.89,--  ,4.67,87.52,1874,11.45,-8.79,-0.09,肉制品,4.66,4.67,1874,0,0.02,4.67,4.67,4.67,4.76,155.31,3.67,浙江,0,4.67,937,937
688653,康希通信,          6.30亿,-1.9,--  ,12.41,22.23,179,17.3,-19,-0.24,集成电路设计,12.4,12.41,179,0,0.04,12.41,12.41,12.41,12.65,2951.7,0.86,上海,0,12.41,90,89
002663,普邦股份,         17.75亿,-1.9,--  ,1.55,67.97,4385,9.93,-7.74,-0.03,园林工程,1.55,1.56,4385,0,0.03,1.55,1.55,1.55,1.58,--  ,3.47,广东,0,1.55,2193,2192
300314,戴维医疗,         10.43亿,-1.9,--  ,10.84,47.05,434,17.83,-11,-0.21,医疗设备,10.82,10.84,434,0,0.02,10.84,10.84,10.84,11.05,19.07,1.91,浙江,0,10.84,217,217
300701,森霸传感,         10.48亿,-1.9,--  ,7.22,71.26,987,34.45,-20.22,-0.14,其他电子,7.22,7.36,987,0,0.04,7.22,7.22,7.22,7.36,40.54,3.02,河南,0,7.22,494,493
002901,大博医疗,         18.85亿,-1.9,--  ,29.38,12.63,43,5.15,-6.52,-0.57,医疗耗材,29.38,29.61,43,0,0,29.38,29.38,29.38,29.95,93.36,0.59,福建,0,29.38,22,21
300636,同和药业,         20.99亿,-1.91,--  ,7.2,36,500,9.09,-15.79,-0.14,原料药,7.2,7.51,500,0,0.01,7.2,7.2,7.2,7.34,29.05,1.93,江西,0,7.2,250,250
301368,丰立智能,         16.81亿,-1.91,--  ,40.11,504.98,1259,58.35,21.4,-0.78,机械基础件,40.11,40.2,1259,0,0.2,40.11,40.11,40.11,40.89,122.03,1.79,浙江,0,40.11,630,629
300149,睿智医药,         17.07亿,-1.91,--  ,5.14,102.7,1998,29.15,-16.56,-0.1,医疗研发外包,5.14,5.15,1998,0,0.04,5.14,5.14,5.14,5.24,--  ,3.55,广东,0,5.14,999,999
835305,云创数据,          7.45亿,-1.91,--  ,14.9,52.59,353,35.09,3.33,-0.29,云基础设施服务,14.8,14.9,353,0,0.04,14.9,14.9,14.9,15.19,--  ,0.99,江苏,0,14.9,177,176
603776,永安行,         14.20亿,-1.91,--  ,10.79,227.35,2107,34.54,-8.4,-0.21,其他交通设备,10.78,10.79,2107,0,0.09,10.79,10.79,10.79,11,157.46,5.43,江苏,0,10.79,1054,1053
601002,晋亿实业,         18.85亿,-1.91,--  ,3.59,69.79,1944,12.19,-17.47,-0.07,机械基础件,3.58,3.59,1944,0,0.02,3.59,3.59,3.59,3.66,--  ,4.65,浙江,0,3.59,972,972
301203,国泰环保,          5.90亿,-1.91,--  ,29.73,47.57,160,23.21,-10.37,-0.58,固废治理,29.71,29.73,160,0,0.08,29.73,29.73,29.73,30.31,15.82,2.01,浙江,0,29.73,80,80
603007,ST花王,         15.57亿,-1.91,--  ,6.15,235.05,3822,18.72,-15.41,-0.12,园林工程,6.14,6.15,3822,0,0.09,6.15,6.15,6.15,6.27,--  ,4.7,江苏,0,6.15,1911,1911
002743,富煌钢构,         11.88亿,-1.91,--  ,4.1,52.6,1283,19.54,-20.24,-0.08,钢结构,4.1,4.12,1283,0,0.03,4.1,4.1,4.1,4.18,15.12,1.91,安徽,0,4.1,642,641
002596,海南瑞泽,         15.04亿,-1.91,--  ,2.05,112.52,5489,19.18,-17.34,-0.04,水泥制品,2.05,2.08,5489,0,0.05,2.05,2.05,2.05,2.09,--  ,5,海南,0,2.05,2745,2744
688348,昱能科技,         34.85亿,-1.91,--  ,82.5,101.76,123,-0.85,-15.81,-1.61,光伏逆变器,82.5,82.54,123,0,0.02,82.5,82.5,82.5,84.11,38.42,1.38,浙江,0,82.5,62,61
603116,红蜻蜓,         11.07亿,-1.91,--  ,4.61,74.91,1625,13.83,-25.89,-0.09,鞋帽及其他,4.61,4.68,1625,0,0.03,4.61,4.61,4.61,4.7,41.53,3.84,浙江,0,4.61,813,812
301043,绿岛风,          4.23亿,-1.92,--  ,23.51,90.29,384,19.77,-15.43,-0.46,其他通用设备,23.51,23.52,384,0,0.21,23.51,23.51,23.51,23.97,16.75,5.92,广东,0,23.51,192,192
000638,万方发展,          8.84亿,-1.92,--  ,4.6,105.85,2301,28.5,-28.57,-0.09,粮油加工,4.6,4.61,2301,0,0.07,4.6,4.6,4.6,4.69,--  ,1.4,吉林,0,4.6,1151,1150
688292,浩瀚深度,         14.73亿,-1.92,--  ,19.42,63.16,325,34.03,-8.23,-0.38,行业应用软件,19.42,19.56,325,0,0.04,19.42,19.42,19.42,19.8,44.46,1.47,北京,0,19.42,163,162
002670,国盛金控,         52.30亿,-1.92,--  ,9.71,514.14,5295,3.63,-15.35,-0.19,证券,9.71,9.72,5295,0,0.03,9.71,9.71,9.71,9.9,295.69,2.29,江西,0,9.71,2648,2647
301333,诺思格,         15.24亿,-1.92,--  ,48.5,21.82,45,10.58,-2.61,-0.95,医疗研发外包,48.48,48.5,45,0,0.01,48.5,48.5,48.5,49.45,27.75,1.26,北京,0,48.5,23,22
605081,太和水,          7.68亿,-1.93,--  ,9.68,23.72,245,13.75,-23.83,-0.19,生态修复,9.67,9.68,245,0,0.03,9.68,9.68,9.68,9.87,--  ,2.44,上海,0,9.68,123,122
603206,嘉环科技,         12.43亿,-1.93,--  ,14.26,45.06,316,20.03,-18.05,-0.28,网络工程施工,14.25,14.26,316,0,0.04,14.26,14.26,14.26,14.54,29.48,1.11,江苏,0,14.26,158,158
688636,智明达,         14.99亿,-1.93,--  ,43.25,13.71,32,13.97,-9.52,-0.85,军工电子,43.25,44.55,32,0,0.01,43.25,43.25,43.25,44.1,39.59,0.6,四川,0,43.25,16,16
300585,奥联电子,         10.74亿,-1.93,--  ,10.68,58.1,544,25.65,-18.23,-0.21,底盘与发动机系统,10.66,10.68,544,0,0.03,10.68,10.68,10.68,10.89,180.44,1.18,江苏,0,10.68,272,272
300404,博济医药,         16.45亿,-1.93,--  ,7.12,482.1,6771,32.09,-7.18,-0.14,医疗研发外包,7.12,7.14,6771,0,0.25,7.12,7.12,7.12,7.26,88.6,4.8,广东,0,7.12,3386,3385
002960,青鸟消防,         49.45亿,-1.93,--  ,13.73,120.96,881,4.89,9.84,-0.27,楼宇设备,13.72,13.77,881,0,0.01,13.73,13.73,13.73,14,15.45,1.86,河北,0,13.73,441,440
688071,华依科技,         14.55亿,-1.93,--  ,30,98.81,329,46.91,-13.22,-0.59,其他专用设备,30,30.36,329,0,0.06,30,30,30,30.59,308.55,2,上海,0,30,165,164
688367,工大高科,          5.36亿,-1.93,--  ,12.2,8.17,67,25.9,-19.85,-0.24,轨交设备,12.2,12.44,67,0,0.01,12.2,12.2,12.2,12.44,76.18,1.18,安徽,0,12.2,34,33
300101,振芯科技,         60.47亿,-1.93,--  ,15.25,170.95,1121,10.91,-7.85,-0.3,军工电子,15.25,15.3,1121,0,0.02,15.25,15.25,15.25,15.55,45,1.56,四川,0,15.25,561,560
688565,力源科技,          4.95亿,-1.93,--  ,5.08,36.55,720,25.74,-28.45,-0.1,水治理,5.08,5.15,720,0,0.07,5.08,5.08,5.08,5.18,--  ,3.25,浙江,0,5.08,360,360
688246,嘉和美康,         16.78亿,-1.93,--  ,22.85,1.46,6,21.61,-10.89,-0.45,行业应用软件,22.85,22.94,6,0,0,22.85,22.85,22.85,23.3,131.67,0.06,北京,0,22.85,3,3
000656,金科股份,         69.87亿,-1.94,--  ,1.52,195.9,12888,17.83,-3.18,-0.03,住宅开发,1.52,1.53,12888,0,0.02,1.52,1.52,1.52,1.55,--  ,1,重庆,0,1.52,6444,6444
002748,世龙实业,          7.88亿,-1.94,--  ,7.09,41.62,587,28.44,-20.24,-0.14,塑料助剂,7.08,7.09,587,0,0.02,7.09,7.09,7.09,7.23,197.75,1.95,江西,0,7.09,294,293
300395,菲利华,        115.75亿,-1.94,--  ,28.35,157.34,555,-1.87,3.65,-0.56,玻璃制造,28.22,28.35,555,0,0.01,28.35,28.35,28.35,28.91,26.94,1.67,湖北,0,28.35,278,277
002527,新时达,         36.18亿,-1.94,--  ,8.09,158.97,1965,19.5,-2.88,-0.16,工业控制设备,8.09,8.15,1965,0,0.04,8.09,8.09,8.09,8.25,50.68,1.07,上海,0,8.09,983,982
600523,贵航股份,         19.40亿,-1.94,--  ,10.1,83.12,823,12.1,-9.83,-0.2,其他汽车零部件,10.1,10.11,823,0,0.02,10.1,10.1,10.1,10.3,27.5,1.71,贵州,0,10.1,412,411
301558,三态股份,         12.35亿,-1.94,--  ,11.1,39.29,354,15.86,-17.35,-0.22,跨境电商,11.08,11.1,354,0,0.03,11.1,11.1,11.1,11.32,61.21,0.54,深圳,0,11.1,177,177
600802,福建水泥,         11.01亿,-1.94,--  ,3.53,24.96,707,21.3,-23.26,-0.07,水泥制造,3.52,3.53,707,0,0.02,3.53,3.53,3.53,3.6,--  ,1.26,福建,0,3.53,354,353
300359,全通教育,         20.14亿,-1.95,--  ,5.04,410,8135,44.83,5.88,-0.1,教育培训,5.03,5.04,8135,0,0.13,5.04,5.04,5.04,5.14,1325.51,4.32,广东,0,5.04,4068,4067
002742,ST三圣,          9.43亿,-1.95,--  ,3.02,7.55,250,9.42,-13.71,-0.06,水泥制品,3.02,3.03,250,0,0.01,3.02,3.02,3.02,3.08,--  ,1.46,重庆,0,3.02,125,125
300290,荣科科技,         30.83亿,-1.95,--  ,6.03,515.5,8549,68.44,18.47,-0.12,行业应用软件,6.03,6.04,8549,0,0.13,6.03,6.03,6.03,6.15,354.34,2,辽宁,0,6.03,4275,4274
300279,和晶科技,         14.49亿,-1.95,--  ,4.52,80.95,1791,36.97,-16.6,-0.09,其他电子,4.52,4.55,1791,0,0.04,4.52,4.52,4.52,4.61,40.18,2.72,江苏,0,4.52,896,895
002066,瑞泰科技,         11.09亿,-1.96,--  ,8.02,80.84,1008,18.99,-22.21,-0.16,耐火材料,8.02,8.08,1008,0,0.04,8.02,8.02,8.02,8.18,28.69,3.92,北京,0,8.02,504,504
688182,灿勤科技,         13.23亿,-1.96,--  ,13.03,159.69,1226,36.02,-4.75,-0.26,网络接配及塔设,13.03,13.05,1226,0,0.12,13.03,13.03,13.03,13.29,131.41,2.47,江苏,0,13.03,613,613
300560,中富通,         18.27亿,-1.96,--  ,14.02,134.03,956,39.92,-7.03,-0.28,网络优化运维,14.01,14.02,956,0,0.05,14.02,14.02,14.02,14.3,113.86,1.06,福建,0,14.02,478,478
