代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
002211,宏达新材,         12.93亿,10.11,33357.03,4.79,566.42,11825,48.75,88.58,0.44,有机硅,4.79,--  ,11825,0,0.27,4.79,4.79,4.79,4.35,--  ,13.93,上海,0,4.79,5913,5912
600841,动力新科,         17.18亿,10.08,2235.17,5.24,1161.27,22162,28.12,40.86,0.48,底盘与发动机系统,5.24,--  ,22162,0,0.24,5.24,5.24,5.24,4.76,--  ,69.08,上海,0,5.24,11081,11081
000719,中原传媒,         36.23亿,10.05,29540.87,11.94,2109.16,17665,15.47,18.57,1.09,大众出版,11.94,--  ,17665,0,0.26,11.94,11.94,11.94,10.85,13.36,21.41,河南,0,11.94,8833,8832
000791,甘肃能源,         25.56亿,10.04,22463.47,5.7,287.34,5041,10.04,10.9,0.52,水力发电,5.7,--  ,5041,0,0.03,5.7,5.7,5.7,5.18,12.25,10.26,甘肃,0,5.7,2521,2520
603879,永悦科技,         19.17亿,10.04,142696.45,8.66,928.23,10719,106.68,135.33,0.79,合成树脂,8.66,--  ,10719,0,0.3,8.66,8.66,8.66,7.87,--  ,6.61,江苏,0,8.66,5360,5359
000710,贝瑞基因,         21.86亿,10.02,--  ,9.88,5272.26,53363,20.49,39.35,0.9,诊断服务,9.87,9.88,53363,0,1.75,9.88,9.88,9.88,8.98,--  ,107.65,四川,0,9.88,26682,26681
002347,泰尔股份,         21.57亿,10,19258.43,6.49,4204.29,64781,54.89,70.79,0.59,机械基础件,6.49,--  ,64781,0,1.31,6.49,6.49,6.49,5.9,--  ,31.79,安徽,0,6.49,32391,32390
603716,塞力医疗,         15.12亿,9.99,67625.93,9.69,479.65,4950,32.38,43.13,0.88,医药流通,9.69,--  ,4950,0,0.25,9.69,9.69,9.69,8.81,--  ,9.07,湖北,0,9.69,2475,2475
600580,卧龙电驱,        127.30亿,9.76,--  ,15.86,17998.24,113482,40.6,53.68,1.41,电机制造,15.85,15.86,113482,0,0.87,15.86,15.86,15.86,14.45,16.88,39.69,浙江,0,15.86,56741,56741
003004,声迅股份,          9.12亿,9.29,--  ,28.93,2363.58,8170,38.55,65.89,2.46,安防设备,28.91,28.93,8170,0,1.17,28.93,28.93,28.93,26.47,--  ,55.13,北京,0,28.93,4085,4085
001266,宏英智能,         10.93亿,9.04,--  ,31,1072.54,3460,24.25,22.67,2.57,工业控制设备,31,31.08,3460,0,0.98,31,31,31,28.43,258.15,22.46,上海,0,31,1730,1730
600843,上工申贝,         22.19亿,8.93,--  ,6.1,5178.05,84886,38.32,46.64,0.5,纺织服装设备,6.09,6.1,84886,0,1.81,6.1,6.1,6.1,5.6,34.92,35.18,上海,0,6.1,42443,42443
603095,越剑智能,         11.67亿,8.84,--  ,22.29,3160.94,14181,50.61,85.13,1.81,纺织服装设备,22.23,22.29,14181,0,0.77,22.29,22.29,22.29,20.48,45.66,62.59,浙江,0,22.29,7091,7090
600083,博信股份,         12.71亿,8.67,--  ,8.4,2237.76,26640,40.46,83.81,0.67,综合类,8.4,8.42,26640,0,1.17,8.4,8.4,8.4,7.73,--  ,59.07,江苏,0,8.4,13320,13320
688585,上纬新材,          4.05亿,8.37,--  ,6.99,48.1,688,20.52,28.26,0.54,合成树脂,6.99,7.12,688,0,0.02,6.99,6.99,6.99,6.45,33.96,14.53,上海,0,6.99,344,344
600006,东风汽车,         71.81亿,8.17,--  ,9,7659.45,85105,37.4,62.45,0.68,商用载货车,8.99,9,85105,0,0.43,9,9,9,8.32,361.89,17.44,湖北,0,9,42553,42552
603122,合富中国,         14.13亿,7.79,--  ,7.89,2032.15,25756,24.05,23.47,0.57,医药流通,7.88,7.89,25756,0,1.44,7.89,7.89,7.89,7.32,53.45,52.54,上海,0,7.89,12878,12878
300663,科蓝软件,         47.71亿,7.69,--  ,12.88,1385.18,10755,10.56,26.53,0.92,行业应用软件,12.88,12.89,10755,0,0.27,12.88,12.88,12.88,11.96,--  ,13.04,北京,0,12.88,5378,5377
688668,鼎通科技,         24.33亿,7.66,--  ,52,1151.48,2214,28.65,31.58,3.7,网络接配及塔设,51.61,52,2214,0,0.22,52,52,52,48.3,72.87,9.02,广东,0,52,1107,1107
002682,龙洲股份,         23.00亿,7.65,--  ,5.77,3612.71,62612,29.08,47.19,0.41,供应链服务,5.77,5.78,62612,0,1.11,5.77,5.77,5.77,5.36,--  ,34.77,福建,0,5.77,31306,31306
301049,超越科技,          7.55亿,7.42,--  ,29.4,1678.15,5708,94.57,138.06,2.03,固废治理,29.39,29.4,5708,0,2.22,29.4,29.4,29.4,27.37,--  ,15.22,安徽,0,29.4,2854,2854
603928,兴业股份,          7.80亿,7.32,--  ,12.17,820.38,6741,29.47,32.14,0.83,合成树脂,12.12,12.17,6741,0,0.33,12.17,12.17,12.17,11.34,28.58,90.36,江苏,0,12.17,3371,3370
600421,华嵘控股,          8.18亿,6.64,--  ,9,645.21,7169,41.95,51.52,0.56,其他专用设备,8.96,9,7169,0,0.37,9,9,9,8.44,--  ,52.19,湖北,0,9,3585,3584
000571,新大洲A,         19.05亿,6.45,--  ,3.3,1249.05,37850,42.86,48.65,0.2,动力煤,3.29,3.3,37850,0,0.46,3.3,3.3,3.3,3.1,--  ,38.16,海南,0,3.3,18925,18925
688179,阿拉丁,         16.91亿,6.41,--  ,15.93,355.17,2230,14.69,21.42,0.96,其他化学制品,15.93,15.94,2230,0,0.11,15.93,15.93,15.93,14.97,43.29,14.61,上海,0,15.93,1115,1115
603377,东方时尚,         15.19亿,6.39,--  ,3.83,3036.08,79271,35.34,48.44,0.23,其他专业服务,3.82,3.83,79271,0,1.1,3.83,3.83,3.83,3.6,68.06,28.48,北京,0,3.83,39636,39635
002520,日发精机,         34.77亿,6.26,--  ,6.45,3352,51969,27.21,53.21,0.38,航空装备,6.43,6.45,51969,0,0.81,6.45,6.45,6.45,6.07,--  ,38.63,浙江,0,6.45,25985,25984
600715,文投控股,         28.94亿,6.18,--  ,2.75,1625.22,59099,17.52,96.43,0.16,发行院线,2.74,2.75,59099,0,0.32,2.75,2.75,2.75,2.59,--  ,8.57,北京,0,2.75,29550,29549
688176,亚虹医药-U,         28.42亿,5.66,--  ,7.65,349.76,4572,16.62,28.36,0.41,其他生物制药,7.63,7.65,4572,0,0.12,7.65,7.65,7.65,7.24,--  ,9.75,江苏,0,7.65,2286,2286
603050,科林电气,         37.59亿,5.59,--  ,21.73,1165.12,5362,22.9,36.32,1.15,电网自动化,21.73,21.76,5362,0,0.24,21.73,21.73,21.73,20.58,20.6,11.98,河北,0,21.73,2681,2681
300995,奇德新材,          5.79亿,5.49,--  ,20,910.6,4553,47.16,66.12,1.04,改性塑料,19.99,20,4553,0,1.54,20,20,20,18.96,249.72,21.79,广东,0,20,2277,2276
600498,烽火通信,        140.09亿,5.06,--  ,21.38,7964.69,37253,14.58,42.92,1.03,系统设备,21.37,21.38,37253,0,0.32,21.38,21.38,21.38,20.35,58,26.6,湖北,0,21.38,18627,18626
600589,*ST榕泰,         51.87亿,5.06,8417.85,4.36,293.56,6733,13.24,30.93,0.21,云基础设施服务,4.36,--  ,6733,0,0.05,4.36,4.36,4.36,4.15,--  ,7.37,广东,0,4.36,3367,3366
603327,福蓉科技,         29.83亿,5.01,--  ,18.43,6525.88,35409,20.78,89.8,0.88,消费电子组件,18.42,18.43,35409,0,0.52,18.43,18.43,18.43,17.55,38.23,14.2,四川,0,18.43,17705,17704
837212,智新电子,          3.05亿,4.96,--  ,8.88,87.43,985,5.34,2.42,0.42,消费电子组件,8.87,8.88,985,0,0.19,8.88,8.88,8.88,8.46,51.91,15.88,山东,0,8.88,493,492
002611,东方精工,         67.52亿,4.76,--  ,8.8,7226.38,82118,10.83,104.18,0.4,印刷包装机械,8.79,8.8,82118,0,0.83,8.8,8.8,8.8,8.4,29.6,8.91,广东,0,8.8,41059,41059
833346,威贸电子,          4.06亿,4.72,--  ,14.21,429.59,3023,17.24,18.41,0.64,消费电子组件,14.21,14.24,3023,0,0.67,14.21,14.21,14.21,13.57,30.12,24.14,上海,0,14.21,1512,1511
000564,ST大集,        140.71亿,4.71,--  ,2,3160.03,158002,7.53,17.64,0.09,百货,2,2.01,158002,0,0.1,2,2,2,1.91,--  ,19.2,陕西,0,2,79001,79001
300913,兆龙互连,         22.49亿,4.7,--  ,34.5,1078.47,3126,15.7,51.18,1.55,光纤光缆,34.43,34.5,3126,0,0.15,34.5,34.5,34.5,32.95,95.2,5.52,浙江,0,34.5,1563,1563
301230,泓博医药,         19.45亿,4.62,--  ,46.91,5001.83,10663,70.21,64.59,2.07,医疗研发外包,46.91,46.93,10663,0,1.8,46.91,46.91,46.91,44.84,82.43,22.71,上海,0,46.91,5332,5331
600234,科新发展,          8.52亿,4.6,--  ,6.14,288.52,4699,12.86,18.76,0.27,装修装饰,6.12,6.14,4699,0,0.23,6.14,6.14,6.14,5.87,--  ,11.88,山西,0,6.14,2350,2349
002981,朝阳科技,          8.35亿,4.57,--  ,34.78,654.91,1883,17.07,31.79,1.52,消费电子组件,34.77,34.78,1883,0,0.22,34.78,34.78,34.78,33.26,32.67,26.97,广东,0,34.78,942,941
301366,一博科技,         14.06亿,4.25,--  ,31.18,1021.15,3275,22.03,39.2,1.27,PCB,31.1,31.18,3275,0,0.6,31.18,31.18,31.18,29.91,47.07,20.82,深圳,0,31.18,1638,1637
001309,德明利,         59.31亿,4.24,--  ,115.92,804.48,694,29.97,55.85,4.71,集成电路设计,115.83,115.92,694,0,0.1,115.92,115.92,115.92,111.21,525.14,5.31,深圳,0,115.92,347,347
603580,艾艾精工,         10.87亿,4.04,--  ,25.5,4401.66,17261,145.19,197.2,0.99,其他塑料制品,25.5,25.51,17261,0,1.32,25.5,25.5,25.5,24.51,661.07,23.68,上海,0,25.5,8631,8630
837174,宏裕包材,          1.90亿,4.02,--  ,11.65,63.03,541,8.88,2.1,0.45,塑料包装,11.6,11.65,541,0,0.33,11.65,11.65,11.65,11.2,25.31,11.24,湖北,0,11.65,271,270
688629,华丰科技,         17.40亿,4.01,--  ,25.16,410.12,1630,5.62,30.77,0.97,消费电子组件,25.1,25.16,1630,0,0.24,25.16,25.16,25.16,24.19,219.11,9.67,四川,0,25.16,815,815
002189,中光学,         30.58亿,4,--  ,20.26,2297.69,11341,33.55,54.78,0.78,光学元件,20.22,20.26,11341,0,0.43,20.26,20.26,20.26,19.48,--  ,19.67,河南,0,20.26,5671,5670
600807,济南高新,         21.00亿,3.98,--  ,3.4,1019.59,29988,31.27,40.49,0.13,诊断试剂,3.39,3.4,29988,0,0.38,3.4,3.4,3.4,3.27,--  ,15.55,山东,0,3.4,14994,14994
831010,凯添燃气,          4.23亿,3.94,--  ,4.75,99.86,2102,9.96,10.99,0.18,燃气,4.74,4.75,2102,0,0.13,4.75,4.75,4.75,4.57,18.72,16.6,宁夏,0,4.75,1051,1051
600152,维科技术,         20.45亿,3.93,--  ,6.08,142.15,2338,14.08,29.91,0.23,锂电池,6.06,6.08,2338,0,0.04,6.08,6.08,6.08,5.85,--  ,5.46,浙江,0,6.08,1169,1169
835207,众诚科技,          3.45亿,3.92,--  ,9.8,91.94,938,-3.83,-11.16,0.37,行业应用软件,9.8,9.82,938,0,0.27,9.8,9.8,9.8,9.43,--  ,8.54,河南,0,9.8,469,469
300419,浩丰科技,         16.63亿,3.91,--  ,5.32,425.49,7998,5.56,31.04,0.2,行业应用软件,5.32,5.33,7998,0,0.22,5.32,5.32,5.32,5.12,109.57,8.65,北京,0,5.32,3999,3999
600281,华阳新材,         11.63亿,3.9,--  ,4,633.84,15846,40.35,52.09,0.15,其他金属,3.98,4,15846,0,0.31,4,4,4,3.85,--  ,11.88,山西,0,4,7923,7923
000917,电广传媒,         85.40亿,3.88,--  ,7.23,10777.4,149065,40.11,48.15,0.27,广播电视,7.22,7.23,149065,0,1.05,7.23,7.23,7.23,6.96,96.38,31.69,湖南,0,7.23,74533,74532
300606,金太阳,         18.25亿,3.74,--  ,24.69,494.29,2002,13.25,16.41,0.89,磨具磨料,24.69,24.7,2002,0,0.17,24.69,24.69,24.69,23.8,81.1,6.73,广东,0,24.69,1001,1001
002085,万丰奥威,        150.44亿,3.59,--  ,13.58,20015.29,147388,74.55,115.9,0.47,轮胎轮毂,13.57,13.58,147388,0,0.69,13.58,13.58,13.58,13.11,40.32,11.07,浙江,0,13.58,73694,73694
300624,万兴科技,        108.61亿,3.46,--  ,111.6,1946.3,1744,-1.75,6.33,3.73,基础软件,111.6,111.64,1744,0,0.14,111.6,111.6,111.6,107.87,177.13,3.37,西藏,0,111.6,872,872
301091,深城交,         23.98亿,3.42,--  ,28.13,1177.96,4188,30.24,50.35,0.93,工程咨询服务,28.13,28.15,4188,0,0.28,28.13,28.13,28.13,27.2,125.87,5.42,深圳,0,28.13,2094,2094
301113,雅艺科技,          4.62亿,3.31,--  ,24.99,89.46,358,18.05,26.85,0.8,其他家居,24.98,24.99,358,0,0.19,24.99,24.99,24.99,24.19,58.69,10.3,浙江,0,24.99,179,179
600667,太极实业,        102.58亿,3.25,--  ,7.3,6158.79,84367,13.35,26.3,0.23,半导体封测,7.29,7.3,84367,0,0.4,7.3,7.3,7.3,7.07,19.97,41.18,江苏,0,7.3,42184,42183
605055,迎丰股份,          5.34亿,3.25,--  ,5.4,49.46,916,14.9,23.29,0.17,印染,5.39,5.4,916,0,0.02,5.4,5.4,5.4,5.23,69.08,5.13,浙江,0,5.4,458,458
601865,福莱特,        229.56亿,3.18,--  ,29.24,661.12,2261,28.81,50.49,0.9,光伏辅材,29.24,29.25,2261,0,0.01,29.24,29.24,29.24,28.34,26.19,2.62,浙江,0,29.24,1131,1130
605296,神农集团,         18.58亿,3.03,--  ,27.5,319,1160,-3.27,-2.27,0.81,生猪养殖,27.5,27.51,1160,0,0.17,27.5,27.5,27.5,26.69,--  ,6.19,云南,0,27.5,580,580
002997,瑞鹄模具,         34.95亿,3.03,--  ,33.63,1286.07,3824,29.1,44.65,0.99,其他专用设备,33.63,33.64,3824,0,0.19,33.63,33.63,33.63,32.64,32.43,5.53,安徽,0,33.63,1912,1912
300146,汤臣倍健,        168.93亿,3.02,--  ,17.74,1075.22,6061,6.36,6.93,0.52,保健品,17.74,17.75,6061,0,0.05,17.74,17.74,17.74,17.22,11.9,14.28,广东,0,17.74,3031,3030
600237,铜峰电子,         30.45亿,3,--  ,6.18,493.47,7985,12.36,22.86,0.18,被动元件,6.18,6.19,7985,0,0.13,6.18,6.18,6.18,6,51.62,11.55,安徽,0,6.18,3993,3992
300552,万集科技,         22.12亿,2.95,--  ,22,624.8,2840,14.34,28.43,0.63,其他IT设备,22,22.01,2840,0,0.23,22,22,22,21.37,--  ,4.47,北京,0,22,1420,1420
301555,惠柏新材,          7.61亿,2.93,--  ,34.79,401.13,1153,0.78,32.89,0.99,合成树脂,34.6,34.79,1153,0,0.53,34.79,34.79,34.79,33.8,52.27,8.51,上海,0,34.79,577,576
000697,*ST炼石,         28.31亿,2.93,--  ,6.68,177.62,2659,8.44,18.44,0.19,航空装备,6.66,6.69,2659,0,0.05,6.68,6.68,6.68,6.49,--  ,9.34,陕西,0,6.68,1330,1329
600081,东风科技,         16.23亿,2.92,--  ,11.63,761.65,6549,11.72,33.98,0.33,其他汽车零部件,11.62,11.63,6549,0,0.15,11.63,11.63,11.63,11.3,91.32,12.77,上海,0,11.63,3275,3274
002593,日上集团,         14.05亿,2.9,--  ,3.55,299.23,8429,13.41,20.34,0.1,钢结构,3.53,3.55,8429,0,0.15,3.55,3.55,3.55,3.45,37.45,16.58,福建,0,3.55,4215,4214
002985,北摩高科,         52.10亿,2.89,--  ,30.29,266.43,880,7.3,16.73,0.85,航空装备,30.29,30.3,880,0,0.04,30.29,30.29,30.29,29.44,21.64,5.09,北京,0,30.29,440,440
002196,方正电机,         24.36亿,2.84,--  ,6.15,1948.25,31679,20.12,36.97,0.17,电机制造,6.15,6.16,31679,0,0.66,6.15,6.15,6.15,5.98,26.44,42.65,浙江,0,6.15,15840,15839
300761,立华股份,         55.13亿,2.71,--  ,20.5,57.81,282,5.89,14.39,0.54,肉鸡养殖,20.5,20.59,282,0,0,20.5,20.5,20.5,19.96,--  ,3.22,江苏,0,20.5,141,141
603011,合锻智能,         33.32亿,2.67,--  ,10.4,11473.38,110321,31.81,87.38,0.27,机床制造,10.39,10.4,110321,0,2.23,10.4,10.4,10.4,10.13,52.05,67.11,安徽,0,10.4,55161,55160
