代码,名称,涨幅%,流通市值Z,10日涨幅%,20日涨幅%,细分行业,开盘%,现价,涨跌,封单额,总金额,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘
833523,德瑞锂电,4.04,          5.24亿,-8.92,-18.7,锂电池,4.04,12.87,0.5,--  ,136.52,12.38,12.87,1061,1061,0,0.23,12.87,12.87,12.87,12.37,23.87,13.08,广东,0,12.87,531
002333,罗普斯金,3.95,         11.19亿,-4.86,4.91,其他建材,3.95,6.84,0.26,--  ,1090.77,6.81,6.84,15947,15947,0,0.32,6.84,6.84,6.84,6.58,66.16,9.8,江苏,0,6.84,7974
600136,*ST明诚,3.85,         33.39亿,-5.97,-16,体育,3.85,1.89,0.07,--  ,309.43,1.89,1.9,16372,16372,0,0.08,1.89,1.89,1.89,1.82,--  ,56.88,湖北,0,1.89,8186
000059,华锦股份,3.74,         44.64亿,2.33,-8.82,炼油化工,3.74,5.27,0.19,--  ,276.68,5.26,5.27,5250,5250,0,0.03,5.27,5.27,5.27,5.08,--  ,6.95,辽宁,0,5.27,2625
000889,ST中嘉,3.7,         12.68亿,-12.51,-10.5,网络优化运维,3.7,1.96,0.07,--  ,407.7,1.95,1.96,20801,20801,0,0.24,1.96,1.96,1.96,1.89,--  ,17.19,河北,0,1.96,10401
603610,麒盛科技,3.57,         17.80亿,-14.77,-4.68,家具,3.57,11.6,0.4,--  ,240.58,11.6,11.62,2074,2074,0,0.06,11.6,11.6,11.6,11.2,16.71,4.55,浙江,0,11.6,1037
870299,灿能电力,3.55,          1.98亿,-24.35,-27.22,电网自动化,3.55,7.3,0.25,--  ,96.75,7.3,7.32,1325,1325,0,0.49,7.3,7.3,7.3,7.05,36.19,12.68,江苏,0,7.3,663
000676,智度股份,3.54,         64.64亿,-17.01,-21.1,互联网广告,3.54,6.73,0.23,--  ,978.27,6.72,6.73,14536,14536,0,0.11,6.73,6.73,6.73,6.5,39.5,4.09,广东,0,6.73,7268
688103,国力股份,3.54,         21.67亿,-13.81,-25.37,配电设备,3.54,34.83,1.19,--  ,10.79,33.5,34.83,31,31,0,0,34.83,34.83,34.83,33.64,48.19,0.64,江苏,0,34.83,16
002780,三夫户外,3.48,         14.21亿,-14.52,-11.59,运动服装,3.48,11.6,0.39,--  ,84.56,11.59,11.6,729,729,0,0.06,11.6,11.6,11.6,11.21,113.94,3.04,北京,0,11.6,365
000599,青岛双星,3.42,         21.50亿,-13.35,-13.71,轮胎轮毂,3.42,4.09,0.14,--  ,0,4.23,4.23,0,0,--  ,--  ,--  ,--  ,--  ,4.09,--  ,2.76,山东,0,4.09,0
873223,荣亿精密,3.42,          1.90亿,-13.24,-32.36,机械基础件,3.42,3.93,0.13,--  ,10.34,3.86,3.93,263,263,0,0.03,3.93,3.93,3.93,3.8,--  ,1.89,浙江,0,3.93,132
002891,中宠股份,3.37,         30.89亿,-11.58,-12.9,宠物食品,3.37,22.69,0.74,--  ,158.83,22.69,22.75,700,700,0,0.02,22.69,22.69,22.69,21.95,28.32,5.29,山东,0,22.69,350
603421,鼎信通讯,3.33,         22.96亿,-5.4,-12.77,其他通信设备,3.33,8.06,0.26,--  ,5.64,7.8,8.06,70,70,0,0,8.06,8.06,8.06,7.8,73.26,0.8,山东,0,8.06,35
300250,初灵信息,3.28,         21.44亿,-7.39,-14.45,行业应用软件,3.28,14.8,0.47,--  ,39.52,14.8,14.85,267,267,0,0.02,14.8,14.8,14.8,14.33,131.97,1.21,浙江,0,14.8,134
002207,准油股份,3.28,         11.48亿,-7.35,-12.13,油田服务,3.28,6.3,0.2,--  ,54.24,6.28,6.3,861,861,0,0.03,6.3,6.3,6.3,6.1,--  ,2.73,新疆,0,6.3,431
300787,海能实业,3.22,         11.52亿,-12.99,-21,消费电子组件,3.22,13.13,0.41,--  ,41.23,13.11,13.13,314,314,0,0.02,13.13,13.13,13.13,12.72,20.98,3.47,江西,0,13.13,157
300314,戴维医疗,3.19,         11.82亿,-10.68,-19.56,医疗设备,3.19,12.29,0.38,--  ,5.9,11.9,12.29,48,48,0,0,12.29,12.29,12.29,11.91,21.62,0.4,浙江,0,12.29,24
002590,万安科技,3.18,         22.05亿,-10.52,-7.49,底盘与发动机系统,3.18,10.38,0.32,--  ,434.61,10.36,10.38,4187,4187,0,0.09,10.38,10.38,10.38,10.06,18.34,5.08,浙江,0,10.38,2094
000727,冠捷科技,3.15,         54.76亿,-1.29,-11.59,面板,3.15,2.29,0.07,--  ,185.38,2.28,2.29,8095,8095,0,0.02,2.29,2.29,2.29,2.22,105.14,3.98,江苏,0,2.29,4048
000151,中成股份,3.15,         21.02亿,24.76,14.71,贸易,3.15,13.1,0.4,--  ,2287,13.1,13.11,17458,17458,0,0.65,13.1,13.1,13.1,12.7,--  ,11.36,北京,0,13.1,8729
600620,天宸股份,3.13,         28.18亿,-1.99,-4.92,综合类,3.13,8.9,0.27,--  ,28.12,8.6,8.9,316,316,0,0,8.9,8.9,8.9,8.63,137.27,2.38,上海,0,8.9,158
301186,超达装备,3.08,          6.16亿,-11.27,-16.11,其他专用设备,3.08,32.5,0.97,--  ,77.67,31.53,32.5,239,239,0,0.11,32.5,32.5,32.5,31.53,22.28,7.68,江苏,0,32.5,120
300750,宁德时代,3.02,       3507.09亿,-4.76,-6.93,锂电池,3.02,145,4.25,--  ,11490.09,145,145.01,7924,7924,0,0.02,145,145,145,140.75,15.36,6.99,福建,0,145,3962
300771,智莱科技,3,         13.60亿,-13.65,-18.83,其他IT设备,3,8.92,0.26,--  ,58.69,8.71,8.92,658,658,0,0.04,8.92,8.92,8.92,8.66,--  ,4.33,深圳,0,8.92,329
300659,中孚信息,2.99,         22.64亿,-12.66,-20.58,基础软件,2.99,17.25,0.5,--  ,81.77,17.08,17.29,474,474,0,0.03,17.25,17.25,17.25,16.75,--  ,2.9,山东,0,17.25,237
601608,中信重工,2.97,         54.11亿,1.87,-2.56,能源及重型设备,2.97,3.81,0.11,--  ,205.02,3.8,3.81,5381,5381,0,0.01,3.81,3.81,3.81,3.7,46.57,4.06,河南,0,3.81,2691
000935,四川双马,2.94,         39.65亿,-2.38,-6.72,水泥制造,2.94,16.79,0.48,--  ,45.17,16.79,16.8,269,269,0,0,16.79,16.79,16.79,16.31,14.38,3.08,四川,0,16.79,135
600805,悦达投资,2.94,         25.53亿,-7.15,-18.46,综合类,2.94,4.55,0.13,--  ,140.37,4.5,4.55,3085,3085,0,0.04,4.55,4.55,4.55,4.42,32.47,4.29,江苏,0,4.55,1543
688318,财富趋势,2.89,         43.34亿,-4.11,-13.87,行业应用软件,2.89,107.04,3.01,--  ,783.53,106.11,107.04,732,732,0,0.06,107.04,107.04,107.04,104.03,52.93,5.1,深圳,0,107.04,366
300114,中航电测,2.89,        102.09亿,-4.57,-14.29,军工电子,2.89,37.4,1.05,--  ,461.14,37.35,37.4,1233,1233,0,0.02,37.4,37.4,37.4,36.35,167.08,4.21,陕西,0,37.4,617
688519,南亚新材,2.8,         14.35亿,-20.29,-25.48,PCB,2.8,17.99,0.49,--  ,1.72,17.71,17.99,10,10,0,0,17.99,17.99,17.99,17.5,--  ,0.08,上海,0,17.99,5
002335,科华数据,2.74,         65.21亿,-12.08,-16.68,云基础设施服务,2.74,22.48,0.6,--  ,194,22.45,22.48,863,863,0,0.02,22.48,22.48,22.48,21.88,17.48,2.58,福建,0,22.48,432
